date,store_id,store_size,product_id,category,price,units_sold,revenue,promotion,season
2026-01-25,2,Medium,9,Home Goods,59.42,16,950.73,False,Regular
2026-01-25,2,Medium,10,Clothing,35.43,38,1346.26,False,Regular
2026-01-25,2,Medium,11,Books,56.75,43,2440.12,False,Regular
2026-01-25,2,Medium,12,Books,95.26,15,1428.88,False,Regular
2026-01-25,2,Medium,13,Clothing,17.23,29,499.59,False,Regular
2026-01-25,2,Medium,14,Clothing,58.29,3,174.87,False,Regular
2026-01-25,2,Medium,15,Home Goods,37.96,31,1176.79,False,Regular
2026-01-25,2,Medium,16,Groceries,11.97,50,598.61,True,Regular
2026-01-25,2,Medium,17,Groceries,42.7,90,3843.14,True,Regular
2026-01-25,2,Medium,18,Groceries,57.29,13,744.71,False,Regular
2026-01-25,2,Medium,19,Clothing,9.67,49,473.62,False,Regular
2026-01-25,2,Medium,20,Books,57.65,2,115.3,False,Regular
2026-01-25,3,Medium,1,Books,39.99,22,879.78,False,Regular
2026-01-25,3,Medium,2,Books,19.78,64,1265.97,False,Regular
2026-01-25,3,Medium,3,Groceries,58.09,25,1452.13,False,Regular
2026-01-25,3,Medium,4,Electronics,10.57,36,380.53,True,Regular
2026-01-25,3,Medium,5,Electronics,6.21,4,24.86,False,Regular
2026-01-25,3,Medium,6,Home Goods,34.28,59,2022.37,False,Regular
2026-01-25,3,Medium,7,Electronics,40.26,36,1449.41,False,Regular
2026-01-25,3,Medium,8,Home Goods,57.73,48,2771.01,False,Regular
2026-01-25,3,Medium,9,Home Goods,33.91,54,1831.34,False,Regular
2026-01-25,3,Medium,10,Electronics,72.94,55,4011.55,False,Regular
2026-01-25,3,Medium,11,Books,5.32,33,175.66,False,Regular
2026-01-25,3,Medium,12,Home Goods,38.82,35,1358.72,False,Regular
2026-01-25,3,Medium,13,Groceries,19.75,13,256.8,False,Regular
2026-01-25,3,Medium,14,Home Goods,16.56,4,66.25,True,Regular
2026-01-25,3,Medium,15,Groceries,13.18,81,1067.6,True,Regular
2026-01-25,3,Medium,16,Electronics,71.39,17,1213.65,True,Regular
2026-01-25,3,Medium,17,Books,26.98,18,485.61,False,Regular
2026-01-25,3,Medium,18,Groceries,93.79,38,3563.89,False,Regular
2026-01-25,3,Medium,19,Groceries,17.58,34,597.72,False,Regular
2026-01-25,3,Medium,20,Clothing,11.09,18,199.61,False,Regular
2026-01-25,4,Small,1,Electronics,27.95,7,195.63,False,Regular
2026-01-25,4,Small,2,Groceries,27.68,45,1245.75,False,Regular
2026-01-25,4,Small,3,Clothing,28.26,21,593.51,False,Regular
2026-01-25,4,Small,4,Groceries,64.83,10,648.35,True,Regular
2026-01-25,4,Small,5,Books,97.32,10,973.23,False,Regular
2026-01-25,4,Small,6,Books,11.3,16,180.84,True,Regular
2026-01-25,4,Small,7,Home Goods,9.71,71,689.29,True,Regular
2026-01-25,4,Small,8,Groceries,18.09,44,795.75,True,Regular
2026-01-25,4,Small,9,Electronics,33.15,40,1325.86,False,Regular
2026-01-25,4,Small,10,Groceries,85.32,47,4010.27,False,Regular
2026-01-25,4,Small,11,Clothing,7.82,17,132.96,True,Regular
2026-01-25,4,Small,12,Clothing,98.15,22,2159.2,False,Regular
2026-01-25,4,Small,13,Groceries,80.5,8,644.03,False,Regular
2026-01-25,4,Small,14,Books,36.84,24,884.14,False,Regular
2026-01-25,4,Small,15,Electronics,11.13,37,411.88,True,Regular
2026-01-25,4,Small,16,Groceries,78.59,2,157.18,False,Regular
2026-01-25,4,Small,17,Groceries,37.84,38,1437.97,True,Regular
2026-01-25,4,Small,18,Home Goods,20.05,32,641.66,False,Regular
2026-01-25,4,Small,19,Groceries,47.9,9,431.14,False,Regular
2026-01-25,4,Small,20,Home Goods,23.5,39,916.45,True,Regular
2026-01-25,5,Large,1,Groceries,50.63,54,2734.2,False,Regular
2026-01-25,5,Large,2,Groceries,20.6,43,885.72,True,Regular
2026-01-25,5,Large,3,Electronics,73.8,37,2730.71,False,Regular
2026-01-25,5,Large,4,Clothing,54.41,26,1414.6,False,Regular
2026-01-25,5,Large,5,Groceries,22.53,24,540.63,False,Regular
2026-01-25,5,Large,6,Electronics,88.09,41,3611.65,False,Regular
2026-01-25,5,Large,7,Home Goods,6.61,84,555.55,False,Regular
2026-01-25,5,Large,8,Electronics,35.61,77,2742.34,True,Regular
2026-01-25,5,Large,9,Electronics,63.45,17,1078.64,False,Regular
2026-01-25,5,Large,10,Electronics,53.88,42,2262.97,False,Regular
2026-01-25,5,Large,11,Electronics,38.96,82,3194.34,False,Regular
2026-01-25,5,Large,12,Home Goods,40.59,92,3734.72,True,Regular
2026-01-25,5,Large,13,Electronics,41.62,67,2788.36,False,Regular
2026-01-25,5,Large,14,Groceries,18.76,46,862.82,False,Regular
2026-01-25,5,Large,15,Books,79.47,74,5880.85,False,Regular
2026-01-25,5,Large,16,Electronics,90.31,64,5780.03,False,Regular
2026-01-25,5,Large,17,Clothing,13.95,119,1659.63,True,Regular
2026-01-25,5,Large,18,Clothing,25.1,21,527.01,False,Regular
2026-01-25,5,Large,19,Home Goods,66.12,61,4033.09,False,Regular
2026-01-25,5,Large,20,Electronics,59.73,137,8182.74,True,Regular
2026-01-26,1,Medium,1,Home Goods,68.14,27,1839.88,False,Regular
2026-01-26,1,Medium,2,Clothing,69.77,52,3628.03,True,Regular
2026-01-26,1,Medium,3,Groceries,75.62,41,3100.37,False,Regular
2026-01-26,1,Medium,4,Clothing,23.22,33,766.1,True,Regular
2026-01-26,1,Medium,5,Clothing,39.98,7,279.89,False,Regular
2026-01-26,1,Medium,6,Home Goods,45.96,54,2482.06,True,Regular
2026-01-26,1,Medium,7,Books,6.69,9,60.2,True,Regular
2026-01-26,1,Medium,8,Home Goods,41.17,14,576.41,False,Regular
2026-01-26,1,Medium,9,Groceries,68.34,46,3143.59,False,Regular
2026-01-26,1,Medium,10,Electronics,26.38,1,26.38,False,Regular
2026-01-26,1,Medium,11,Groceries,39.63,9,356.67,False,Regular
2026-01-26,1,Medium,12,Groceries,77.45,39,3020.49,False,Regular
2026-01-26,1,Medium,13,Groceries,72.32,19,1374.0,False,Regular
2026-01-26,1,Medium,14,Home Goods,67.15,15,1007.27,False,Regular
2026-01-26,1,Medium,15,Electronics,8.78,33,289.83,True,Regular
2026-01-26,1,Medium,16,Clothing,92.86,10,928.64,False,Regular
2026-01-26,1,Medium,17,Clothing,15.48,42,650.0,False,Regular
2026-01-26,1,Medium,18,Home Goods,36.37,32,1163.85,False,Regular
2026-01-26,1,Medium,19,Clothing,80.97,4,323.88,True,Regular
2026-01-26,1,Medium,20,Home Goods,50.13,3,150.39,False,Regular
2026-01-26,2,Medium,1,Electronics,21.54,15,323.1,False,Regular
2026-01-26,2,Medium,2,Groceries,76.91,10,769.06,False,Regular
2026-01-26,2,Medium,3,Groceries,8.15,28,228.09,False,Regular
2026-01-26,2,Medium,4,Electronics,28.18,36,1014.54,False,Regular
2026-01-26,2,Medium,5,Electronics,34.88,19,662.75,False,Regular
2026-01-26,2,Medium,6,Electronics,42.86,13,557.13,False,Regular
2026-01-26,2,Medium,7,Clothing,93.67,27,2529.22,False,Regular
2026-01-26,2,Medium,8,Groceries,91.15,10,911.46,False,Regular
2026-01-26,2,Medium,9,Clothing,40.3,17,685.18,False,Regular
2026-01-26,2,Medium,10,Groceries,43.16,14,604.26,False,Regular
2026-01-26,2,Medium,11,Books,91.23,33,3010.74,False,Regular
2026-01-26,2,Medium,12,Groceries,29.97,25,749.32,False,Regular
2026-01-26,2,Medium,13,Clothing,76.9,36,2768.52,False,Regular
2026-01-26,2,Medium,14,Electronics,9.92,14,138.9,False,Regular
2026-01-26,2,Medium,15,Clothing,93.87,7,657.11,False,Regular
2026-01-26,2,Medium,16,Groceries,86.77,18,1561.85,False,Regular
2026-01-26,2,Medium,17,Groceries,88.58,4,354.34,False,Regular
2026-01-26,2,Medium,18,Groceries,38.41,36,1382.59,True,Regular
2026-01-26,2,Medium,19,Electronics,54.37,31,1685.54,False,Regular
2026-01-26,2,Medium,20,Home Goods,21.9,41,897.75,True,Regular
2026-01-26,3,Small,1,Clothing,73.84,1,73.84,False,Regular
2026-01-26,3,Small,2,Electronics,14.24,21,299.1,False,Regular
2026-01-26,3,Small,3,Clothing,87.27,28,2443.64,False,Regular
2026-01-26,3,Small,4,Groceries,20.37,1,20.37,False,Regular
2026-01-26,3,Small,5,Groceries,5.96,36,214.64,False,Regular
2026-01-26,3,Small,6,Electronics,85.55,2,171.1,False,Regular
2026-01-26,3,Small,7,Home Goods,28.11,8,224.87,False,Regular
2026-01-26,3,Small,8,Home Goods,70.62,14,988.71,False,Regular
2026-01-26,3,Small,9,Home Goods,54.16,32,1733.16,False,Regular
2026-01-26,3,Small,10,Electronics,70.97,6,425.85,False,Regular
2026-01-26,3,Small,11,Electronics,40.94,1,40.94,False,Regular
2026-01-26,3,Small,12,Home Goods,69.07,6,414.42,False,Regular
2026-01-26,3,Small,13,Home Goods,65.39,15,980.81,False,Regular
2026-01-26,3,Small,14,Books,83.91,20,1678.1,False,Regular
2026-01-26,3,Small,15,Home Goods,47.81,43,2056.0,True,Regular
2026-01-26,3,Small,16,Groceries,66.95,27,1807.77,False,Regular
2026-01-26,3,Small,17,Clothing,75.67,1,75.67,False,Regular
2026-01-26,3,Small,18,Books,68.5,14,959.01,True,Regular
2026-01-26,3,Small,19,Groceries,53.56,20,1071.21,False,Regular
2026-01-26,3,Small,20,Clothing,73.17,28,2048.79,False,Regular
2026-01-26,4,Small,1,Electronics,70.37,25,1759.3,False,Regular
2026-01-26,4,Small,2,Groceries,20.98,13,272.72,False,Regular
2026-01-26,4,Small,3,Home Goods,98.93,36,3561.46,False,Regular
2026-01-26,4,Small,4,Clothing,24.37,39,950.31,True,Regular
2026-01-26,4,Small,5,Clothing,27.91,26,725.59,False,Regular
2026-01-26,4,Small,6,Clothing,70.87,17,1204.73,False,Regular
2026-01-26,4,Small,7,Groceries,68.29,17,1160.95,False,Regular
2026-01-26,4,Small,8,Groceries,14.75,1,14.75,False,Regular
2026-01-26,4,Small,9,Electronics,83.63,40,3345.29,False,Regular
2026-01-26,4,Small,10,Electronics,59.18,10,591.78,False,Regular
2026-01-26,4,Small,11,Groceries,51.37,24,1232.77,True,Regular
2026-01-26,4,Small,12,Home Goods,44.4,18,799.15,False,Regular
2026-01-26,4,Small,13,Home Goods,71.53,13,929.87,False,Regular
2026-01-26,4,Small,14,Electronics,5.19,8,41.53,False,Regular
2026-01-26,4,Small,15,Groceries,14.03,21,294.55,False,Regular
2026-01-26,4,Small,16,Electronics,63.58,20,1271.58,False,Regular
2026-01-26,4,Small,17,Groceries,60.03,26,1560.69,False,Regular
2026-01-26,4,Small,18,Electronics,48.56,12,582.77,True,Regular
2026-01-26,4,Small,19,Clothing,29.12,11,320.31,True,Regular
2026-01-26,4,Small,20,Groceries,40.76,12,489.11,False,Regular
2026-01-26,5,Small,1,Home Goods,50.61,6,303.66,False,Regular
2026-01-26,5,Small,2,Groceries,41.59,13,540.64,False,Regular
2026-01-26,5,Small,3,Clothing,48.75,18,877.51,True,Regular
2026-01-26,5,Small,4,Electronics,71.56,22,1574.24,True,Regular
2026-01-26,5,Small,5,Groceries,40.3,24,967.19,False,Regular
2026-01-26,5,Small,6,Clothing,91.09,19,1730.7,False,Regular
2026-01-26,5,Small,7,Groceries,60.51,31,1875.68,False,Regular
2026-01-26,5,Small,8,Groceries,89.62,10,896.23,False,Regular
2026-01-26,5,Small,9,Electronics,58.66,24,1407.84,True,Regular
2026-01-26,5,Small,10,Groceries,7.28,9,65.48,False,Regular
2026-01-26,5,Small,11,Groceries,26.41,20,528.16,False,Regular
2026-01-26,5,Small,12,Electronics,47.71,20,954.11,False,Regular
2026-01-26,5,Small,13,Groceries,67.96,3,203.89,False,Regular
2026-01-26,5,Small,14,Books,57.45,21,1206.4,False,Regular
2026-01-26,5,Small,15,Electronics,93.84,3,281.52,False,Regular
2026-01-26,5,Small,16,Groceries,60.74,13,789.61,False,Regular
2026-01-26,5,Small,17,Books,57.95,29,1680.69,False,Regular
2026-01-26,5,Small,18,Books,86.05,16,1376.73,False,Regular
2026-01-26,5,Small,19,Electronics,44.84,31,1390.04,False,Regular
2026-01-26,5,Small,20,Electronics,36.79,19,698.95,True,Regular
2026-01-27,1,Medium,1,Home Goods,27.64,48,1326.66,True,Regular
2026-01-27,1,Medium,2,Electronics,44.53,19,846.11,False,Regular
2026-01-27,1,Medium,3,Electronics,42.5,34,1444.96,False,Regular
2026-01-27,1,Medium,4,Books,40.82,56,2286.05,True,Regular
2026-01-27,1,Medium,5,Home Goods,43.02,35,1505.86,False,Regular
2026-01-27,1,Medium,6,Groceries,75.19,17,1278.18,False,Regular
2026-01-27,1,Medium,7,Clothing,97.45,26,2533.77,False,Regular
2026-01-27,1,Medium,8,Home Goods,29.0,17,492.95,False,Regular
2026-01-27,1,Medium,9,Electronics,74.59,10,745.93,False,Regular
2026-01-27,1,Medium,10,Books,19.17,32,613.37,False,Regular
2026-01-27,1,Medium,11,Books,18.45,20,368.91,False,Regular
2026-01-27,1,Medium,12,Electronics,44.99,2,89.98,False,Regular
2026-01-27,1,Medium,13,Home Goods,74.63,33,2462.88,False,Regular
2026-01-27,1,Medium,14,Groceries,64.23,23,1477.24,False,Regular
2026-01-27,1,Medium,15,Electronics,74.59,28,2088.5,False,Regular
2026-01-27,1,Medium,16,Groceries,49.95,52,2597.27,True,Regular
2026-01-27,1,Medium,17,Home Goods,79.21,37,2930.59,False,Regular
2026-01-27,1,Medium,18,Home Goods,27.18,49,1331.8,True,Regular
2026-01-27,1,Medium,19,Groceries,92.12,25,2303.04,False,Regular
2026-01-27,1,Medium,20,Home Goods,13.05,34,443.65,False,Regular
2026-01-27,2,Small,1,Home Goods,26.96,17,458.36,False,Regular
2026-01-27,2,Small,2,Groceries,58.36,7,408.51,False,Regular
2026-01-27,2,Small,3,Books,31.68,33,1045.46,False,Regular
2026-01-27,2,Small,4,Clothing,20.49,25,512.29,False,Regular
2026-01-27,2,Small,5,Electronics,32.94,20,658.84,False,Regular
2026-01-27,2,Small,6,Books,82.98,19,1576.61,True,Regular
2026-01-27,2,Small,7,Groceries,68.14,12,817.72,False,Regular
2026-01-27,2,Small,8,Books,51.97,29,1506.99,False,Regular
2026-01-27,2,Small,9,Books,64.73,11,712.05,False,Regular
2026-01-27,2,Small,10,Home Goods,13.51,32,432.37,False,Regular
2026-01-27,2,Small,11,Home Goods,18.16,14,254.28,True,Regular
2026-01-27,2,Small,12,Clothing,8.7,13,113.05,False,Regular
2026-01-27,2,Small,13,Electronics,82.32,2,164.64,False,Regular
2026-01-27,2,Small,14,Home Goods,72.57,25,1814.18,True,Regular
2026-01-27,2,Small,15,Groceries,74.65,12,895.75,False,Regular
2026-01-27,2,Small,16,Electronics,28.08,33,926.64,True,Regular
2026-01-27,2,Small,17,Home Goods,72.03,9,648.31,True,Regular
2026-01-27,2,Small,18,Clothing,15.39,26,400.04,False,Regular
2026-01-27,2,Small,19,Books,17.15,27,462.96,True,Regular
2026-01-27,2,Small,20,Clothing,30.84,13,400.87,False,Regular
2026-01-27,3,Small,1,Books,23.33,9,209.96,False,Regular
2026-01-27,3,Small,2,Home Goods,34.86,31,1080.71,False,Regular
2026-01-27,3,Small,3,Clothing,95.29,4,381.15,False,Regular
2026-01-27,3,Small,4,Groceries,42.67,11,469.39,False,Regular
2026-01-27,3,Small,5,Groceries,64.59,20,1291.88,False,Regular
2026-01-27,3,Small,6,Home Goods,38.68,7,270.79,False,Regular
2026-01-27,3,Small,7,Clothing,83.43,25,2085.85,False,Regular
2026-01-27,3,Small,8,Home Goods,24.44,39,952.99,True,Regular
2026-01-27,3,Small,9,Books,80.87,24,1940.99,False,Regular
2026-01-27,3,Small,10,Clothing,91.34,24,2192.18,False,Regular
2026-01-27,3,Small,11,Home Goods,34.35,2,68.7,False,Regular
2026-01-27,3,Small,12,Electronics,40.54,23,932.33,False,Regular
2026-01-27,3,Small,13,Groceries,20.85,4,83.4,False,Regular
2026-01-27,3,Small,14,Home Goods,65.78,33,2170.8,False,Regular
2026-01-27,3,Small,15,Books,79.07,16,1265.06,True,Regular
2026-01-27,3,Small,16,Home Goods,70.4,48,3379.29,True,Regular
2026-01-27,3,Small,17,Home Goods,48.68,13,632.88,True,Regular
2026-01-27,3,Small,18,Electronics,58.46,9,526.11,False,Regular
2026-01-27,3,Small,19,Electronics,77.15,5,385.74,False,Regular
2026-01-27,3,Small,20,Electronics,16.01,17,272.23,True,Regular
2026-01-27,4,Small,1,Books,47.12,18,848.09,False,Regular
2026-01-27,4,Small,2,Books,69.07,26,1795.71,True,Regular
2026-01-27,4,Small,3,Groceries,57.67,21,1211.12,True,Regular
2026-01-27,4,Small,4,Groceries,82.65,7,578.57,False,Regular
2026-01-27,4,Small,5,Groceries,51.81,32,1658.0,False,Regular
2026-01-27,4,Small,6,Groceries,55.04,18,990.81,False,Regular
2026-01-27,4,Small,7,Groceries,28.67,4,114.67,False,Regular
2026-01-27,4,Small,8,Electronics,18.15,33,599.1,True,Regular
2026-01-27,4,Small,9,Home Goods,53.32,25,1332.92,False,Regular
2026-01-27,4,Small,10,Books,55.77,19,1059.67,False,Regular
2026-01-27,4,Small,11,Electronics,17.7,9,159.32,True,Regular
2026-01-27,4,Small,12,Electronics,16.66,22,366.45,False,Regular
2026-01-27,4,Small,13,Books,66.6,20,1331.92,False,Regular
2026-01-27,4,Small,14,Electronics,82.4,27,2224.93,False,Regular
2026-01-27,4,Small,15,Electronics,52.48,12,629.78,False,Regular
2026-01-27,4,Small,16,Books,8.16,16,130.58,False,Regular
2026-01-27,4,Small,17,Electronics,51.97,19,987.48,True,Regular
2026-01-27,4,Small,18,Groceries,26.77,16,428.36,False,Regular
2026-01-27,4,Small,19,Groceries,67.75,36,2438.93,False,Regular
2026-01-27,4,Small,20,Clothing,51.82,25,1295.43,True,Regular
2026-01-27,5,Medium,1,Home Goods,40.08,43,1723.55,True,Regular
2026-01-27,5,Medium,2,Clothing,70.21,7,491.44,False,Regular
2026-01-27,5,Medium,3,Groceries,26.78,1,26.78,False,Regular
2026-01-27,5,Medium,4,Electronics,11.92,41,488.7,False,Regular
2026-01-27,5,Medium,5,Clothing,39.48,31,1223.8,True,Regular
2026-01-27,5,Medium,6,Home Goods,84.08,20,1681.57,True,Regular
2026-01-27,5,Medium,7,Books,49.75,28,1392.86,False,Regular
2026-01-27,5,Medium,8,Electronics,57.59,13,748.71,False,Regular
2026-01-27,5,Medium,9,Home Goods,96.57,41,3959.27,False,Regular
2026-01-27,5,Medium,10,Books,38.29,17,650.88,False,Regular
2026-01-27,5,Medium,11,Groceries,31.58,20,631.66,False,Regular
2026-01-27,5,Medium,12,Clothing,95.03,45,4276.14,False,Regular
2026-01-27,5,Medium,13,Home Goods,76.94,31,2385.05,False,Regular
2026-01-27,5,Medium,14,Home Goods,77.72,11,854.95,False,Regular
2026-01-27,5,Medium,15,Books,25.44,9,228.98,False,Regular
2026-01-27,5,Medium,16,Groceries,20.55,30,616.38,False,Regular
2026-01-27,5,Medium,17,Home Goods,56.88,7,398.14,False,Regular
2026-01-27,5,Medium,18,Groceries,59.49,17,1011.31,False,Regular
2026-01-27,5,Medium,19,Groceries,28.25,53,1497.39,True,Regular
2026-01-27,5,Medium,20,Clothing,42.51,3,127.54,False,Regular
2026-01-28,1,Large,1,Home Goods,61.4,52,3192.89,False,Regular
2026-01-28,1,Large,2,Home Goods,26.51,48,1272.42,False,Regular
2026-01-28,1,Large,3,Groceries,34.85,9,313.66,True,Regular
2026-01-28,1,Large,4,Groceries,26.16,42,1098.92,True,Regular
2026-01-28,1,Large,5,Electronics,38.91,1,38.91,False,Regular
2026-01-28,1,Large,6,Books,9.92,58,575.44,False,Regular
2026-01-28,1,Large,7,Groceries,59.9,24,1437.56,False,Regular
2026-01-28,1,Large,8,Electronics,32.51,23,747.68,False,Regular
2026-01-28,1,Large,9,Groceries,44.22,77,3405.19,False,Regular
2026-01-28,1,Large,10,Groceries,21.53,14,301.41,False,Regular
2026-01-28,1,Large,11,Books,27.69,58,1605.81,False,Regular
2026-01-28,1,Large,12,Home Goods,26.09,95,2478.35,True,Regular
2026-01-28,1,Large,13,Clothing,9.59,45,431.61,False,Regular
2026-01-28,1,Large,14,Groceries,21.66,2,43.32,False,Regular
2026-01-28,1,Large,15,Clothing,49.9,64,3193.69,False,Regular
2026-01-28,1,Large,16,Books,38.53,78,3005.55,False,Regular
2026-01-28,1,Large,17,Home Goods,15.16,41,621.55,False,Regular
2026-01-28,1,Large,18,Home Goods,63.23,58,3667.59,True,Regular
2026-01-28,1,Large,19,Home Goods,95.33,5,476.67,False,Regular
2026-01-28,1,Large,20,Groceries,51.4,55,2826.92,False,Regular
2026-01-28,2,Large,1,Books,83.61,65,5434.38,False,Regular
2026-01-28,2,Large,2,Clothing,25.82,75,1936.29,False,Regular
2026-01-28,2,Large,3,Electronics,16.38,9,147.44,False,Regular
2026-01-28,2,Large,4,Groceries,33.75,7,236.24,False,Regular
2026-01-28,2,Large,5,Electronics,39.71,21,833.83,False,Regular
2026-01-28,2,Large,6,Clothing,58.2,47,2735.27,False,Regular
2026-01-28,2,Large,7,Books,87.22,30,2616.48,False,Regular
2026-01-28,2,Large,8,Groceries,67.36,28,1886.07,False,Regular
2026-01-28,2,Large,9,Books,75.18,75,5638.53,True,Regular
2026-01-28,2,Large,10,Groceries,7.7,75,577.26,False,Regular
2026-01-28,2,Large,11,Books,80.25,25,2006.13,False,Regular
2026-01-28,2,Large,12,Groceries,62.75,57,3576.95,False,Regular
2026-01-28,2,Large,13,Home Goods,11.7,49,573.3,False,Regular
2026-01-28,2,Large,14,Clothing,14.79,32,473.26,True,Regular
2026-01-28,2,Large,15,Clothing,30.63,48,1470.29,False,Regular
2026-01-28,2,Large,16,Groceries,37.51,51,1913.07,False,Regular
2026-01-28,2,Large,17,Clothing,29.73,31,921.49,False,Regular
2026-01-28,2,Large,18,Clothing,46.37,68,3153.25,False,Regular
2026-01-28,2,Large,19,Books,67.56,59,3985.85,False,Regular
2026-01-28,2,Large,20,Electronics,51.05,68,3471.19,False,Regular
2026-01-28,3,Small,1,Electronics,77.52,18,1395.3,False,Regular
2026-01-28,3,Small,2,Home Goods,20.2,6,121.19,False,Regular
2026-01-28,3,Small,3,Clothing,63.82,3,191.45,False,Regular
2026-01-28,3,Small,4,Home Goods,42.28,39,1649.04,True,Regular
2026-01-28,3,Small,5,Clothing,85.11,32,2723.54,False,Regular
2026-01-28,3,Small,6,Clothing,31.84,21,668.62,True,Regular
2026-01-28,3,Small,7,Electronics,51.39,21,1079.23,False,Regular
2026-01-28,3,Small,8,Books,36.71,15,550.68,False,Regular
2026-01-28,3,Small,9,Books,97.53,22,2145.61,False,Regular
2026-01-28,3,Small,10,Electronics,26.92,22,592.18,False,Regular
2026-01-28,3,Small,11,Books,17.43,35,610.1,False,Regular
2026-01-28,3,Small,12,Groceries,76.8,8,614.36,False,Regular
2026-01-28,3,Small,13,Books,57.31,28,1604.58,False,Regular
2026-01-28,3,Small,14,Clothing,93.29,2,186.59,False,Regular
2026-01-28,3,Small,15,Clothing,38.12,31,1181.66,False,Regular
2026-01-28,3,Small,16,Clothing,92.16,29,2672.51,False,Regular
2026-01-28,3,Small,17,Home Goods,51.97,7,363.77,False,Regular
2026-01-28,3,Small,18,Books,51.42,21,1079.72,False,Regular
2026-01-28,3,Small,19,Groceries,76.05,17,1292.85,False,Regular
2026-01-28,3,Small,20,Clothing,14.57,20,291.49,False,Regular
2026-01-28,4,Medium,1,Home Goods,24.99,41,1024.74,False,Regular
2026-01-28,4,Medium,2,Clothing,84.18,29,2441.12,False,Regular
2026-01-28,4,Medium,3,Groceries,77.89,50,3894.25,True,Regular
2026-01-28,4,Medium,4,Books,66.53,27,1796.21,False,Regular
2026-01-28,4,Medium,5,Clothing,83.6,11,919.65,False,Regular
2026-01-28,4,Medium,6,Books,69.99,44,3079.6,False,Regular
2026-01-28,4,Medium,7,Electronics,48.36,39,1886.01,False,Regular
2026-01-28,4,Medium,8,Books,39.89,34,1356.19,False,Regular
2026-01-28,4,Medium,9,Electronics,16.1,18,289.81,True,Regular
2026-01-28,4,Medium,10,Home Goods,87.51,29,2537.69,False,Regular
2026-01-28,4,Medium,11,Home Goods,19.17,8,153.4,False,Regular
2026-01-28,4,Medium,12,Clothing,82.94,2,165.88,False,Regular
2026-01-28,4,Medium,13,Books,33.62,36,1210.34,False,Regular
2026-01-28,4,Medium,14,Clothing,7.36,54,397.6,False,Regular
2026-01-28,4,Medium,15,Groceries,79.32,5,396.6,True,Regular
2026-01-28,4,Medium,16,Electronics,66.84,41,2740.38,False,Regular
2026-01-28,4,Medium,17,Electronics,25.44,27,686.76,True,Regular
2026-01-28,4,Medium,18,Groceries,7.81,32,250.07,False,Regular
2026-01-28,4,Medium,19,Books,20.54,5,102.69,False,Regular
2026-01-28,4,Medium,20,Groceries,81.34,37,3009.45,False,Regular
2026-01-28,5,Small,1,Groceries,82.55,28,2311.41,False,Regular
2026-01-28,5,Small,2,Books,73.95,30,2218.39,True,Regular
2026-01-28,5,Small,3,Home Goods,38.66,21,811.77,False,Regular
2026-01-28,5,Small,4,Electronics,28.93,35,1012.63,False,Regular
2026-01-28,5,Small,5,Electronics,72.01,36,2592.37,True,Regular
2026-01-28,5,Small,6,Home Goods,16.4,4,65.58,True,Regular
2026-01-28,5,Small,7,Groceries,93.14,4,372.58,False,Regular
2026-01-28,5,Small,8,Clothing,41.41,1,41.41,False,Regular
2026-01-28,5,Small,9,Clothing,98.78,30,2963.32,False,Regular
2026-01-28,5,Small,10,Clothing,29.82,37,1103.16,False,Regular
2026-01-28,5,Small,11,Electronics,19.77,19,375.66,False,Regular
2026-01-28,5,Small,12,Groceries,64.32,1,64.32,False,Regular
2026-01-28,5,Small,13,Home Goods,83.25,9,749.24,False,Regular
2026-01-28,5,Small,14,Electronics,25.44,28,712.25,False,Regular
2026-01-28,5,Small,15,Groceries,80.53,1,80.53,False,Regular
2026-01-28,5,Small,16,Electronics,45.68,21,959.2,False,Regular
2026-01-28,5,Small,17,Clothing,27.43,6,164.58,True,Regular
2026-01-28,5,Small,18,Groceries,50.09,15,751.37,True,Regular
2026-01-28,5,Small,19,Home Goods,71.07,22,1563.58,False,Regular
2026-01-28,5,Small,20,Clothing,50.26,1,50.26,True,Regular
2026-01-29,1,Large,1,Home Goods,34.58,54,1867.34,False,Regular
2026-01-29,1,Large,2,Groceries,54.04,76,4107.22,True,Regular
2026-01-29,1,Large,3,Electronics,5.17,64,331.0,False,Regular
2026-01-29,1,Large,4,Home Goods,31.74,59,1872.73,False,Regular
2026-01-29,1,Large,5,Electronics,79.15,53,4195.18,False,Regular
2026-01-29,1,Large,6,Books,74.02,33,2442.78,False,Regular
2026-01-29,1,Large,7,Clothing,55.8,18,1004.34,False,Regular
2026-01-29,1,Large,8,Clothing,22.29,68,1515.74,True,Regular
2026-01-29,1,Large,9,Groceries,24.08,41,987.39,True,Regular
2026-01-29,1,Large,10,Books,31.71,63,1997.61,False,Regular
2026-01-29,1,Large,11,Groceries,49.92,10,499.2,False,Regular
2026-01-29,1,Large,12,Books,78.94,22,1736.78,False,Regular
2026-01-29,1,Large,13,Clothing,95.96,24,2303.09,False,Regular
2026-01-29,1,Large,14,Groceries,90.78,17,1543.32,False,Regular
2026-01-29,1,Large,15,Clothing,21.49,12,257.84,False,Regular
2026-01-29,1,Large,16,Books,54.37,24,1304.83,False,Regular
2026-01-29,1,Large,17,Electronics,22.75,63,1433.21,False,Regular
2026-01-29,1,Large,18,Home Goods,75.2,38,2857.57,False,Regular
2026-01-29,1,Large,19,Books,7.46,3,22.39,False,Regular
